canonical_CompanyID,companyenrich_id,source_row_numbers,merge_basis,company_name,legal_name,website_url,domain,linkedin_company_url,linkedin_slug,linkedin_page_type,headquarters_city,headquarters_region,headquarters_country,headquarters_country_code,headquarters_display,locations_json,industry,industries_json,categories_json,company_type,employee_count,employee_count_range,employee_count_source,linkedin_follower_count,founded_year,revenue_range,description,seo_description,keywords_json,technologies_json,subsidiaries_json,naics_codes_json,financial_json,socials_json,logo_url,logo_source,page_rank,record_sources,linkedin_page_valid,enrichment_status,last_enriched_at
//,,,,Marketplace Maniacs,,,,https://www.linkedin.com/company/marketplace-maniacs,marketplace-maniacs,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQGBe5yS08ULXw/company-logo_100_100/company-logo_100_100/0/1630524659109/marketplace_maniacs_logo?e=2147483647&v=beta&t=nHl8iyE93xiGzrugkwIqFEftXKHjKFYkUak1-hxk094,LinkedIn,,,,,
canonical-9f7f8c2ddf8c7035,,[1458],unique,MAX BOEGL STIFTUNG,,https://www.max-boegl.de,max-boegl.de,,,,Sengenthal,,,,,,construction,"[""Construction""]",,,,,,,,,,,,,,,,,,,,"[""BissCareers""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-c3f39094afc66510,,[4947],unique,max delbrück center,,,,https://www.linkedin.com/school/mdcberlin,mdcberlin,school,,,,,,,research,"[""research""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Marks Uhren,,,,https://www.linkedin.com/company/marks-uhren,marks-uhren,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEFuAVsz0AOFQ/company-logo_100_100/company-logo_100_100/0/1727905803469/marks_uhren_logo?e=2147483647&v=beta&t=pbR0hfsiqL_DjH0TcT3SAP1chDxQGcE_RENPhmeMZ4E,LinkedIn,,,,,
//,,,,Markt Feucht,,,,https://www.linkedin.com/company/markt-feucht,markt-feucht,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEYo_j0f1nPhg/company-logo_100_100/B4EZ9CF7FFHkAI-/0/1783520277034/markt_feucht_logo?e=2147483647&v=beta&t=1H0EgNA5Ek-xIwihWtYyb5OrwcpXK9uJMkufIbOzvTU,LinkedIn,,,,,
//,,,,marktguru Deutschland - ein Unternehmen der ProSiebenSat.1 Media SE,,,,https://www.linkedin.com/company/marktguru-deutschland-gmbh---ein-unternehmen-der-prosiebensat.1-media-se,marktguru-deutschland-gmbh---ein-unternehmen-der-prosiebensat.1-media-se,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQE86S_dVhh7UA/company-logo_100_100/company-logo_100_100/0/1631309514267?e=2147483647&v=beta&t=cstXzANoIHxMin2d_j6hf_8G6C3mabJUIXdfzpz-8Io,LinkedIn,,,,,
//,,,,Markus BorntrÃ¤ger GmbH,,,,https://www.linkedin.com/company/markus-borntr%C3%A4ger-gmbh,markus-bornträger-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQFRGoYVkCeMYg/company-logo_100_100/company-logo_100_100/0/1676730043918/markus_borntrger_gmbh_logo?e=2147483647&v=beta&t=2Sr2WBvEQhbkLY9dGTw9DgA_jZYh-fnqlX3AFo1K15c,LinkedIn,,,,,
//,,,,Markus Stolz GmbH & Co KG,,,,https://www.linkedin.com/company/markus-stolz,markus-stolz,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHAvJUAA9Usmw/company-logo_100_100/company-logo_100_100/0/1704874868397/markus_stolz_logo?e=2147483647&v=beta&t=6voO0WPLxOYyrGyvZ7O3whqRx0NQwn2ek7wSBBweWuE,LinkedIn,,,,,
canonical-a11615605c4bfc7d,,[8742],unique,max planck institute for biological cybernetics,,,,https://www.linkedin.com/company/max-planck-institute-for-biological-cybernetics,max-planck-institute-for-biological-cybernetics,company,,,,,,,research,"[""research""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-1bbb10ede5d8384b,,[8699],unique,max planck postdocnet,,,,https://www.linkedin.com/company/mpgpostdocnet,mpgpostdocnet,company,,,,,,,education management,"[""education management""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Marmend,,,,https://www.linkedin.com/company/marmend,marmend,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFc2H84eL99SQ/company-logo_100_100/company-logo_100_100/0/1726794604098/marmend_logo?e=2147483647&v=beta&t=VSbm_DYxrYGbfHbXZjZTOPdEWFFRoYsRZu4LmZ26Hq4,LinkedIn,,,,,
//,,,,Marpe Unternehmensgruppe,,,,https://www.linkedin.com/company/marpe-bau-gmbh-co-kg,marpe-bau-gmbh-co-kg,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQE30ZPTP6aOfQ/company-logo_100_100/company-logo_100_100/0/1722404101280/marpe_bau_gmbh_co_kg_logo?e=2147483647&v=beta&t=YgAkKBKrJbvDEVe92TTV-lmrNcZVF3ayubdTflAPAfY,LinkedIn,,,,,
canonical-7385ca9c5b4096a7,,[6423],unique,max planck sustainability network,,,,https://www.linkedin.com/company/max-planck-sustainability-network,max-planck-sustainability-network,company,,,,,,,research,"[""research""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-18f7b413773f5408,,[4202],unique,max weishaupt se,,,,https://www.linkedin.com/company/max-weishaupt-gmbh,max-weishaupt-gmbh,company,,,,,,,renewables & environment,"[""renewables & environment""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-e485f7638f934806,01924f11-0a69-7ed9-a3c0-64d0172cb8c2,[2755],unique,Marquardt Group,Marquardt Management SE,https://marquardt.com,marquardt.com,https://www.linkedin.com/company/marquardt-group,marquardt-group,company,rietheim,Baden-Württemberg,Germany,DE,Schloss-Straße 16,"[{""address"":""Schloss-Straße 16"",""city"":{""id"":35127,""latitude"":48.01667,""longitude"":8.76667,""name"":""Rietheim-Weilheim""},""country"":{""code"":""DE"",""latitude"":51,""longitude"":9,""name"":""Germany""},""phone"":""+49 74 24 / 99-0"",""postal_code"":null,""state"":{""code"":""BW"",""id"":1376,""latitude"":48.661602,""longitude"":9.350134,""name"":""Baden-Württemberg""}}]",manufacturing,"[""electrical/electronic manufacturing"",""Manufacturing"",""Manufacturing/Industrial Machinery & Equipment"",""Manufacturing/Automotive Parts""]","[""b2b""]",private,,1k-5k,companyenrich,,1925,200m-1b,"Marquardt Group is a global B2B supplier of mechatronic systems and interactive technologies. The company develops human-machine interfaces, entry and authorization solutions, power and energy management systems, switches, sensors, pumps, and related innovations. Its products support automotive, industrial, power-tool, heating, and other applications worldwide.","Marquardt, a family-run company founded in 1925 and based in Rietheim-Weilheim, Germany, is one of the world's leading manufacturers of electromechanical and electronic switches and switching systems. The products of the mechatronics expert are used by many well-known customers in the automotive industry and include operating components, vehicle access, driver authorization systems and battery management systems. The company's systems are also used in household appliances, industrial applications and power tools. Marquardt Group employs around 11,000 members of staff worldwide at 22 locations in four continents. The company generated around 1.4 billion euros sales revenue in the fiscal year 2022. Each year, Marquardt invests around ten percent of its revenues in research & development.","[""mechatronics"",""interactive mechatronics"",""human-machine interfaces"",""automotive electronics"",""steering wheel systems"",""control panels"",""switch applications"",""vehicle access systems"",""entry authorization"",""immobilizer systems"",""smart access modules"",""power management"",""energy management"",""charging solutions"",""battery management systems"",""hydrogen solutions"",""standard switches"",""sensors"",""sensor solutions"",""pumps"",""contract manufacturing"",""industrial electronics"",""automotive technology"",""power tools"",""heating controls"",""vehicle electronics"",""embedded systems"",""electronic controls"",""B2B manufacturing"",""switches"",""automotive components"",""electromechanical systems"",""battery management"",""household appliances"",""industrial applications"",""manufacturing""]","[""Microsoft Office 365"",""Hubspot"",""Facebook Login (Connect)"",""Nginx"",""Apache"",""Cornerstone On Demand"",""Facebook Widget"",""Facebook Custom Audiences"",""Linkedin Marketing Solutions"",""Google Maps"",""Mobile Friendly"",""Amazon CloudFront"",""Route 53"",""Amazon AWS"",""Amazon-Cloudfront"",""Cloudflare-Cdn"",""Google-Analytics"",""Google-Tag-Manager"",""Matomo"",""Php"",""Typo3-Cms""]",,"[""333249"",""336390"",""333999""]","{""funding"":null,""funding_date"":null,""funding_stage"":null,""stock_exchange"":null,""stock_symbol"":null,""total_funding"":null}","[{""angellist_url"":null,""crunchbase_url"":null,""facebook_url"":""https://www.facebook.com/Marquardt.Group"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://www.instagram.com/marquardt_group"",""linkedin_id"":""28627887"",""linkedin_url"":""https://www.linkedin.com/company/marquardt-group"",""twitter_url"":""https://twitter.com/Marquardt_Group"",""youtube_url"":""https://www.youtube.com/c/MarquardtGroup""}]",https://api.companyenrich.com/companies/logo/01924f11-0a69-7ed9-a3c0-64d0172cb8c2,companyenrich_autocomplete,2.9639537,"[""Gigasheet""]",,succeeded,2026-08-16T22:38:56Z
//,,,,Marriott International,,,,https://www.linkedin.com/company/marriott-international,marriott-international,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQGY9JOK2_SC_w/company-logo_100_100/company-logo_100_100/0/1631331720398?e=2147483647&v=beta&t=GVJzRaSP4n_a7WLCdKQyARJep-53ILmUnAN0Jbdya54,LinkedIn,,,,,
canonical-74d72d11444ddaf6,019258bf-d5b3-7319-86bc-c12c0b662aca,[1447],unique,Mars,"Mars, Incorporated",https://www.mars.com,mars.com,https://www.linkedin.com/company/mars,mars,company,Verden,Virginia,United States,US,"McLean, VA 22101","[{""address"":""McLean, VA 22101"",""city"":{""id"":147756,""latitude"":38.93428,""longitude"":-77.17748,""name"":""McLean""},""country"":{""code"":""US"",""latitude"":38,""longitude"":-97,""name"":""United States""},""phone"":""+1 703-905-2000"",""postal_code"":""22101"",""state"":{""code"":""VA"",""id"":4899,""latitude"":37.431572,""longitude"":-78.65689,""name"":""Virginia""}}]",retail,"[""Business Services"",""Retail"",""Retail/Pet Products"",""Manufacturing/Food & Beverage"",""Healthcare Services/Veterinary Services""]","[""b2c""]",private,,over-10k,companyenrich,,1911,over-1b,"Mars is a global family-owned manufacturer of petcare products, food and nutrition products, and snacks and confectionery. Its portfolio includes pet nutrition, veterinary health services, chocolate, chewing gum, mints, fruity confections, rice, and other packaged foods. Mars operates internationally through a broad portfolio of consumer and petcare brands serving people and pets.","Mars is a Virginia-based food processing company that owns and operates brands offering products such as chocolate, chewing gum, mints and fruity confections for retailers.","[""petcare"",""pet nutrition"",""veterinary health services"",""companion animal wellbeing"",""pet food"",""chocolate confectionery"",""chewing gum"",""mints"",""fruity confections"",""snacking"",""packaged food"",""food and nutrition"",""rice products"",""consumer packaged goods"",""food manufacturing"",""confectionery manufacturing"",""pet health"",""animal hospitals"",""sustainable sourcing"",""cocoa sourcing"",""rice sourcing"",""dairy sourcing"",""sustainable packaging"",""renewable energy"",""climate action"",""supply chain management"",""consumer brands"",""global brands"",""pet retail"",""pet health research"",""pet care"",""snack foods"",""confectionery"",""nutrition"",""sustainability"",""consumer goods"",""responsible sourcing""]","[""Amazon AWS"",""CloudFlare CDN"",""CloudFlare Hosting"",""Mailchimp Mandrill"",""Outlook"",""Route 53"",""Acquia-Marketing-Cloud"",""Amazon-Cloudfront"",""Amazon-Ec2"",""Amazon-S3"",""Apache"",""Cloudflare-Cdn"",""Drupal"",""Google-Tag-Manager"",""Microsoft-Azure-Cdn"",""New-Relic"",""Nginx"",""Php""]","[""banfield.com"",""kinship.co"",""royalcanin.com""]","[""311111"",""311351"",""311340"",""311919"",""541940""]","{""funding"":[{""amount"":null,""date"":""2025-03-04T00:00:00"",""from"":null,""type"":""Debt Financing - Mars"",""url"":null}],""funding_date"":""2025-03-04T00:00:00"",""funding_stage"":""debt_financing"",""stock_exchange"":null,""stock_symbol"":null,""total_funding"":2500000000}","[{""angellist_url"":null,""crunchbase_url"":""https://www.crunchbase.com/organization/life-savers-0a3b"",""facebook_url"":""https://facebook.com/Mars"",""g2_url"":null,""github_url"":null,""instagram_url"":""https://instagram.com/marsglobal"",""linkedin_id"":""1544"",""linkedin_url"":""https://www.linkedin.com/company/mars"",""twitter_url"":""https://twitter.com/Marsglobal"",""youtube_url"":""https://youtube.com/user/Mars""}]",https://api.companyenrich.com/companies/logo/019258bf-d5b3-7319-86bc-c12c0b662aca,companyenrich_autocomplete,3.6854422,"[""BissCareers""]",,succeeded,2026-08-16T22:38:56Z
//,,,,Mars Holding GmbH,,,,https://www.linkedin.com/company/mars-holding-gmbh,mars-holding-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHdO6gUN0XBxw/company-logo_100_100/B4EZjG1_lpHIAU-/0/1755682700361/spedition_mars_gmbh_logo?e=2147483647&v=beta&t=M8jrSuuyLdJG0m6b9_NZ4cdUofRLs0yt3l_gfp_Eeyw,LinkedIn,,,,,
//,,,,Marsh Risk,,,,https://www.linkedin.com/company/marshrisk,marshrisk,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHGl0dIt5kXvw/company-logo_100_100/B4EZu5yrWJJ0AQ-/0/1768348628644/marshrisk_logo?e=2147483647&v=beta&t=mtJHxzsP-5R4NxXQRjrhNpVhxFi1UyrF1vMG7Q2KChw,LinkedIn,,,,,
//,,,,Marshall Land Systems,,,,https://www.linkedin.com/company/marshalllandsystems,marshalllandsystems,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHJfKsxPt0iqA/company-logo_100_100/B4EZo2CjvRKYAQ-/0/1761843232377/marshalllandsystems_logo?e=2147483647&v=beta&t=hnU3BDjKvAkgWBj6WZx_rOrGh8K0HXgV7VJg4Jqay4E,LinkedIn,,,,,
//,,,,Marshalltown Police Department,,,,https://www.linkedin.com/company/marshalltown-police-department,marshalltown-police-department,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D560BAQEiwPpecf4JUw/company-logo_100_100/company-logo_100_100/0/1705437996822?e=2147483647&v=beta&t=u9uCbF1NoXhzty4tiycMexsNfe6XwakmzMOkeuNntgM,LinkedIn,,,,,
//,,,,marswalk,,,,https://www.linkedin.com/company/marswalk,marswalk,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQHY9HkX1KapiA/company-logo_100_100/company-logo_100_100/0/1642963739601/marswalk_logo?e=2147483647&v=beta&t=HS7mJN8EQW3bf91PQ2RazT7yY3SIw0dE8-9NuKi4OaQ,LinkedIn,,,,,
//,,,,MARTENS & PRAHL Gruppe,,,,https://www.linkedin.com/company/martens-prahl-gruppe,martens-prahl-gruppe,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQHt08ffPrMvNA/company-logo_100_100/company-logo_100_100/0/1672920720038?e=2147483647&v=beta&t=iogbSa99U39vCCDXw1LpOjo6rC90TTbnrdmTqCYvcgk,LinkedIn,,,,,
canonical-a1abab92be747290,,[7626],unique,maxim markenprodukte gmbh & co. kg,,,,https://www.linkedin.com/company/maxim-markenprodukte,maxim-markenprodukte,company,,,,,,,cosmetics,"[""cosmetics""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Martin Becker GmbH,,,,https://www.linkedin.com/company/martin-becker-gmbh,martin-becker-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4D0BAQHRQscJ0-BvUA/company-logo_100_100/company-logo_100_100/0/1630568821572/martin_becker_gmbh_logo?e=2147483647&v=beta&t=4clcSNZqKUMzu1_xSPwvoJeDRx8oNF5B2OUsaBNTEuc,LinkedIn,,,,,
canonical-9c31af7dbd0ef077,,[4405],unique,maybe parfum world ug,,,,https://www.linkedin.com/company/maybe-parfum-world-ug,maybe-parfum-world-ug,company,,,,,,,cosmetics,"[""cosmetics""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,MARTIN GmbH fÃ¼r Umwelt- und Energietechnik,,,,https://www.linkedin.com/company/martin-gmbh-f%C3%BCr-umwelt-energietechnik,martin-gmbh-für-umwelt-energietechnik,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFcb0v5Y2O1rw/company-logo_100_100/B4DZuYveh0H0AQ-/0/1767794141899/martin_gmbh_fr_umwelt_energietechnik_logo?e=2147483647&v=beta&t=GWZynpoPNd_fzQlCFh3TchPfQsBgDRhwSHBfGKsqNqU,LinkedIn,,,,,
//,,,,Martin Marietta,,,,https://www.linkedin.com/company/martinmarietta,martinmarietta,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D560BAQE2sSqsHfhO2g/company-logo_100_100/company-logo_100_100/0/1689617924941/martinmarietta_logo?e=2147483647&v=beta&t=j9v1rQnLeJZmLtsgUOeOMjagIFwqYP1nAGbQmzHXvcY,LinkedIn,,,,,
//,,,,Martin Meier AG,,,,https://www.linkedin.com/company/martin-meier-eichstaett,martin-meier-eichstaett,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQHS0LXgceIN0Q/company-logo_100_100/company-logo_100_100/0/1677254671853?e=2147483647&v=beta&t=Nz1MIaabdEI6XyLWP8jAyM3Ue5UfvI8B81bSz6WC05w,LinkedIn,,,,,
//,,,,Martin Schwab Steuerberatungsgesellschaft mbH,,,,https://www.linkedin.com/company/martin-schwab-steuerberatungsgesellschaft-mbh,martin-schwab-steuerberatungsgesellschaft-mbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQH6TpIXTj4rWQ/company-logo_100_100/B4EZ.s3wpVHkAI-/0/1785311726564/martin_schwab_steuerberatungsgesellschaft_mbh_logo?e=2147483647&v=beta&t=xW6-c0hyotZPtdwBPmHrlbIfwOAjpNkW9ZzJ4fsW674,LinkedIn,,,,,
//,,,,MartinBauer,,,,https://www.linkedin.com/company/martinbauer,martinbauer,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQEnqpMwSnZcUw/company-logo_100_100/company-logo_100_100/0/1710771427946/martinbauer_logo?e=2147483647&v=beta&t=upXkLjh7A9QCNh0U2JN1OxWc-RE-BbPfU-vHXOuxVG0,LinkedIn,,,,,
canonical-b8bb1610e6742191,,[9070],unique,mayer-bestpac gmbh,,,,https://www.linkedin.com/company/mayer-bestpac,mayer-bestpac,company,,,,,,,paper & forest products,"[""paper & forest products""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-80d81c9ef9699d69,,[9071],unique,mayer-kuvert-network gmbh,,,,https://www.linkedin.com/company/mayer-kuvert-network-gmbh,mayer-kuvert-network-gmbh,company,,,,,,,paper & forest products,"[""paper & forest products""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-e475cf92c6ab1ad3,,[5866],unique,mayr power transmission,,,,https://www.linkedin.com/company/mayrantriebstechnik,mayrantriebstechnik,company,,,,,,,mechanical or industrial engineering,"[""mechanical or industrial engineering""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
canonical-08630e1083a9ff22,,"[2701,7564]",linkedin_url,mazarsingermany,,https://mazars.de,mazars.de,https://www.linkedin.com/company/mazarsingermany,mazarsingermany,company,hamburg,,,,,,accounting,"[""accounting""]",,,,,,,,,,,,,,,,,,,,"[""Gigasheet"",""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Marut Drones,,,,https://www.linkedin.com/company/marutdrones,marutdrones,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C510BAQFrGC3uAwh1rA/company-logo_100_100/company-logo_100_100/0/1630635294386/marutdrones_logo?e=2147483647&v=beta&t=QsLn_qPp5YVSw5ZK-AFf32AZMEylYkLG_YiUJUWHxwY,LinkedIn,,,,,
//,,,,Marvel Fusion,,,,https://www.linkedin.com/company/marvelfusion,marvelfusion,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQFwn0jwMjrvJg/company-logo_100_100/B4DZyQy.WFHcAU-/0/1771955807990/marvelfusion_logo?e=2147483647&v=beta&t=d-FEo1AWGm_I2XKSvjJhP304NDAztxM8ZUfe3JeEj9A,LinkedIn,,,,,
//,,,,Marvya,,,,https://www.linkedin.com/company/marvya,marvya,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQF05dAWgScxiA/company-logo_100_100-alternative/company-logo_100_100-alternative/0/1630634326514/marvya_logo?e=2147483647&v=beta&t=Hj1T5VIsYPNtV7R3EIlfGIBMQggXgziN-f2Kfppq9RM,LinkedIn,,,,,
//,,,,Maschinenbau Schwarzkopf,,,,https://www.linkedin.com/company/maschinenbau-schwarzkopf,maschinenbau-schwarzkopf,company,,,,,,,,,,,,,,,,,,,,,,,,,https://static.licdn.com/aero-v1/sc/h/6puxblwmhnodu6fjircz4dn4h,LinkedIn,,,,,
//,,,,Maschinenbau Schwind GmbH,,,,https://www.linkedin.com/company/maschinenbau-schwind-gmbh,maschinenbau-schwind-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4E0BAQHgs3OVhvELVQ/company-logo_100_100/company-logo_100_100/0/1699451023698/maschinenbau_schwind_gmbh_logo?e=2147483647&v=beta&t=LkbX1KWT2_QcOf5CuSxR8usKHxLUKJKtLk8mtFje33U,LinkedIn,,,,,
canonical-3985cb176a51dea5,,[7100],unique,mba change- & transformationsmanagement,,,,https://www.linkedin.com/company/master-tdx,master-tdx,company,,,,,,,higher education,"[""higher education""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Maschinenfabrik Herkules Hans Thoma GmbH,,,,https://www.linkedin.com/company/maschinenfabrik-herkules-hans-thoma-gmbh,maschinenfabrik-herkules-hans-thoma-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://static.licdn.com/aero-v1/sc/h/6puxblwmhnodu6fjircz4dn4h,LinkedIn,,,,,
//,,,,Maschinenringe Deutschland GmbH,,,,https://www.linkedin.com/company/maschinenringe-deutschland-gmbh,maschinenringe-deutschland-gmbh,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C510BAQGThbB4SLNjZQ/company-logo_100_100/company-logo_100_100/0/1631360976528?e=2147483647&v=beta&t=YQoZxpxlf_RMKNOtL2wpI3bcJCpWcR5AlYiQ-akrDiY,LinkedIn,,,,,
//,,,,"Massar Capital Management, LP",,,,https://www.linkedin.com/company/massar-capital-management-lp,massar-capital-management-lp,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQH9MibpUXFupQ/company-logo_100_100/company-logo_100_100/0/1631330640021?e=2147483647&v=beta&t=b5Ra9dJt_R-9d1ASusOTE5AGr1CD2nnT0YSHq58Vn20,LinkedIn,,,,,
//,,,,Massimo Dutti,,,,https://www.linkedin.com/company/massimodutti,massimodutti,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/D4D0BAQGaw06NZ84qww/company-logo_100_100/company-logo_100_100/0/1710914873573/massimodutti_logo?e=2147483647&v=beta&t=aL9ZxqCg6x7CWmNDbHSvZCpyg_UZBWlpJCYQuxzb1MM,LinkedIn,,,,,
//,,,,Mast Reforestation,,,,https://www.linkedin.com/company/mast-reforest,mast-reforest,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQGS6SQtO42Ldg/company-logo_100_100/company-logo_100_100/0/1678176743316/droneseed_logo?e=2147483647&v=beta&t=bJ2ng3LRyFP3qyDue7beNCd2uzsf6zmtbc-25-q66xk,LinkedIn,,,,,
canonical-9ff6901fd71fcc96,,[7347],unique,mba marketing & sales management,,,,https://www.linkedin.com/company/mba-marketing-sales-management,mba-marketing-sales-management,company,,,,,,,higher education,"[""higher education""]",,,,,,,,,,,,,,,,,,,,"[""FreeCompany""]",,skipped_no_logo,2026-08-16T21:36:56Z
//,,,,Mastercard,,,,https://www.linkedin.com/company/mastercard,mastercard,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C560BAQGOW4NIyYRRqQ/company-logo_100_100/company-logo_100_100/0/1631340300330?e=2147483647&v=beta&t=xq1ySX9pM18Xr0xQJaRgCbH1ap_xO8Yn0h21FM105Ls,LinkedIn,,,,,
//,,,,Mastery Logistics Systems,,,,https://www.linkedin.com/company/mastery-logistics-systems,mastery-logistics-systems,company,,,,,,,,,,,,,,,,,,,,,,,,,https://media.licdn.com/dms/image/v2/C4E0BAQHxiWDKmKoeWA/company-logo_100_100/company-logo_100_100/0/1630605230482/mastery_logistics_systems_logo?e=2147483647&v=beta&t=LuB6WjUzOa7mdNVUdubmWwiXkgFzeLNEi35xk-IB3go,LinkedIn,,,,,
canonical-cc76dab629cc78f4,,[4075],unique,mba sustainable mobility tu berlin,,https://master-in-energy.com,master-in-energy.com,https://www.linkedin.com/company/mba-sustainable-mobility-tu-berlin,mba-sustainable-mobility-tu-berlin,company,berlin,,,,,,research,"[""research""]",,,,,,,,,,,,,,,,,,,,"[""Gigasheet""]",,skipped_no_logo,2026-08-16T21:36:56Z
